,dim1,dim2,pathology,filename
0,-7.25854171967,-7.38138215919,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_B9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
1,-8.76964228959,-0.283846552666,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_E2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
2,-10.6442902861,1.65728254507,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T3_72-0_G10_0_FITC-DFTrCy5_BGs_MN_ALIGNED_27.tif
3,-3.90706035472,-10.5742631794,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_F1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
4,11.3127056165,-4.41257428474,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T7_168-0_C9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_13.tif
5,-5.92696936694,-0.568605545897,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_G3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_19.tif
6,-9.4660334217,4.54637056073,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
7,15.0041049502,-3.1321712504,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_H8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
8,-4.43688950069,-8.933667738,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T7_168-0_C2_0_FITC-DFTrCy5_BGs_MN_ALIGNED_23.tif
9,-8.90947336219,-10.5569555811,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_B1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_17.tif
10,-10.2110677174,-3.74965398191,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_F6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
11,11.8992640446,3.43163852003,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T0_0-0_H6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_20.tif
12,-6.76442129604,4.14744819408,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_D5_0_FITC-DFTrCy5_BGs_MN_ALIGNED_5.tif
13,3.37385352169,5.57445062431,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T3_72-0_H3_0_FITC-DFTrCy5_BGs_MN_ALIGNED_39.tif
14,6.79913802122,-11.4322541271,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T5_120-0_H7_0_FITC-DFTrCy5_BGs_MN_ALIGNED_38.tif
15,5.71804808555,1.40692672575,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T2_48-0_B11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_9.tif
16,-9.30140159894,4.09394028188,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T2_48-0_A11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
17,-12.3729999331,1.0117087611,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T3_72-0_H11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
18,4.01082446288,-11.7177943101,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T1_24-0_E12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_41.tif
19,14.2934399922,-0.763352660288,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_E6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_4.tif
20,-8.52080164431,-1.58717125889,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_B8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_10.tif
21,0.626792433531,-4.45980011438,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_E8_0_FITC-DFTrCy5_BGs_MN_ALIGNED_1.tif
22,-8.84272524672,-6.20100740249,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_H11_0_FITC-DFTrCy5_BGs_MN_ALIGNED_13.tif
23,5.01704582612,-0.747907590548,parkinson,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning28_T0_0-0_G6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_22.tif
24,-6.08945857583,-9.35227390103,Huntington25,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_C12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_17.tif
25,0.995617692715,-5.75878931642,normal,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T6_144-0_B9_0_FITC-DFTrCy5_BGs_MN_ALIGNED_30.tif
26,13.5235298702,-0.693192839142,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T4_96-0_H12_0_FITC-DFTrCy5_BGs_MN_ALIGNED_31.tif
27,0.710975394425,6.13796333771,FTD,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning29_T1_24-0_F1_0_FITC-DFTrCy5_BGs_MN_ALIGNED_6.tif
28,10.9076231588,3.40310567887,Huntington97,/home/drew/tissue/GEDI/combined/PID20170222_RGEDIMachineLearning26_T1_24-0_G6_0_FITC-DFTrCy5_BGs_MN_ALIGNED_2.tif
